SMILES	odor
CCCCCCCCCCCCCC1CCCC(=O)O1	wax
CCCCCCCCCCCCCC1CCCC(=O)O1	savory
CCCCCCCCCCCCCC1CCCC(=O)O1	mild
CCCCCCCCCCCCCC1CCCC(=O)O1	creamy
CCCCCCCCCCCCCC1CCCC(=O)O1	dairy
CCCCCCCCCCCCCCC	wax
CCCCCCCCCCCCCCC(=O)C	fruit
CCCCCCCCCCCCCCC(=O)O	wax
CCCCCCCCCCCCCCC(=O)OCC	sweet
CCCCCCCCCCCCCCC(=O)OCC	honey
CCCCCCCCCCCCCCC=O	fresh
CCCCCCCCCCCCCCC=O	wax
CCCCCCCCCCCCCCC1CCC(=O)O1	wax
CCCCCCCCCCCCCCC1CCC(=O)O1	fatty
CCCCCCCCCCCCCCCC	alkane
CCCCCCCCCCCCCCCC(=O)O	faint
CCCCCCCCCCCCCCCC(=O)O	fatty
CCCCCCCCCCCCCCCC(=O)O	wax
CCCCCCCCCCCCCCCC(=O)O	creamy
CCCCCCCCCCCCCCCC(=O)OC	oily
CCCCCCCCCCCCCCCC(=O)OC	wax
CCCCCCCCCCCCCCCC(=O)OC	fatty
CCCCCCCCCCCCCCCC(=O)OC	orris
CCCCCCCCCCCCCCCC(=O)OC(C)C	oily
CCCCCCCCCCCCCCCC(=O)OC(C)C	fatty
CCCCCCCCCCCCCCCC(=O)OCC	wax
CCCCCCCCCCCCCCCC(=O)OCC	fruity
CCCCCCCCCCCCCCCC(=O)OCC	creamy
CCCCCCCCCCCCCCCC(=O)OCC	milky
CCCCCCCCCCCCCCCC(=O)OCC	balsamic
CCCCCCCCCCCCCCCC(=O)OCCC=CC	mild
CCCCCCCCCCCCCCCC(=O)OCCC=CC	fatty
CCCCCCCCCCCCCCCC(=O)OCCC=CC	wax
CCCCCCCCCCCCCCCC=O	cardboard
CCCCCCCCCCCCCCCCCC	alkane
CCCCCCCCCCCCCCCCCC	fuel
CCCCCCCCCCCCCCCCCC(=O)O	fatty
CCCCCCCCCCCCCCCCCC(=O)O	wax
CCCCCCCCCCCCCCCCCC(=O)O	lard
CCCCCCCCCCCCCCCCCC(=O)O	fried
CCCCCCCCCCCCCCCCCC(=O)O	oily
CCCCCCCCCCCCCCCCCC(=O)O	savory
CCCCCCCCCCCCCCCCCC(=O)O	tallow
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCCCC(=O)O	fatty
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCCCC(=O)O	oily
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCCCC(=O)O	fruity
CCCCCCCCCCCCCCCCCC(=O)OC	wax
CCCCCCCCCCCCCCCCCC(=O)OC	oily
CCCCCCCCCCCCCCCCCC(=O)OC	fatty
CCCCCCCCCCCCCCCCCC(=O)OCC	wax
CCCCCCCCCCCCCCCCCC(=O)OCC(C)C	mild
CCCCCCCCCCCCCCCCCC(=O)OCC(C)C	fatty
CCCCCCCCCCCCCCCCCC(=O)OCC(C)O	fatty
CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O	fatty
CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O	wax
CCCCCCCCCCCCCCCCCC=O	oily
CCCCCCCCCCCCCCCCCCCC	wax
CCCCCCCCCCCCCCCCCCCCC	wax
CCCCCCCCCCCCCCCCCCCCC(C)C	wax
CCCCCCCCCCCCCCCCCCCCCC	wax
CCCCCCCCCCCCCCCCCCCCCCC	wax
CCCCCCCCCCCCCCCCCCO	oily
CCCCCCCCCCCCCCCCCCO	bland
CCCCCCCCCCCCCCCCO	wax
CCCCCCCCCCCCCCCCO	clean
CCCCCCCCCCCCCCCCO	floral
CCCCCCCCCCCCCCCCO	fruity
CCCCCCCCCCCCCCCCO	greasy
CCCCCCCCCCCCCCCCO	oily
CCCCCCCCCCCCCCCCOC(=O)C(C)O	fatty
CCCCCCCCCCCCCCCCOC(=O)C(C)O	buttery
CCCCCCCCCCCCCCO	fruity
CCCCCCCCCCCCCCO	wax
CCCCCCCCCCCCCCO	orris
CCCCCCCCCCCCCCO	coconut
CCCCCCCCCCCCCCOC(=O)C	wax
CCCCCCCCCCCCCCOC(=O)C	fatty
CCCCCCCCCCCCCO	musty
CCCCCCCCCCCCCO	pleasant
CCCCCCCCCCCCO	coconut
CCCCCCCCCCCCO	fatty
CCCCCCCCCCCCO	honey
CCCCCCCCCCCCO	earthy
CCCCCCCCCCCCO	soapy
CCCCCCCCCCCCO	wax
CCCCCCCCCCCCO	oily
CCCCCCCCCCCCO	floral
CCCCCCCCCCCCO	citrus
CCCCCCCCCCCCO	sweet
CCCCCCCCCCCCO	repulsive
CCCCCCCCCCCCOC(=O)C	citrus
CCCCCCCCCCCCOC(=O)C	rose
CCCCCCCCCCCCOC(=O)C	wax
CCCCCCCCCCCCOC(=O)C	sweet
CCCCCCCCCCCCOC(=O)C	fresh
CCCCCCCCCCCCOC(=O)C	laundered
CCCCCCCCCCCCOC(=O)C	cloth
CCCCCCCCCCCCOC(=O)C	clean
CCCCCCCCCCCCOC(=O)C	fruity
CCCCCCCCCCCCOC(=O)C(C)C	oily
CCCCCCCCCCCCOC(=O)C(C)C	fatty
CCCCCCCCCCCCOC(=O)C(C)C	fruity
CCCCCCCCCCCCOC(=O)C(C)C	wax
CCCCCCCCCCCCOC(=O)C(C)C	milky
CCCCCCCCCCCCOC(=O)C(C)C	buttery
CCCCCCCCCCCCOC(=O)C(C)O	fatty
CCCCCCCCCCCCOC(=O)C(C)O	buttery
CCCCCCCCCCCCOC(=O)CC	fruity
CCCCCCCCCCCCOC(=O)CC	winey
CCCCCCCCCCCCOC(=O)CC	ambrette
CCCCCCCCCCCCOC(=O)CCC	fatty
CCCCCCCCCCCCOC(=O)CCC	fruity
CCCCCCCCCCCCOC(=O)CCC	rancid
CCCCCCCCCCCCS	sulfurous
CCCCCCCCCCCCS	skunk
CCCCCCCCCCCCS	cooked
CCCCCCCCCCCCS	meaty
CCCCCCCCCCCCS	fatty
CCCCCCCCCCCO	grape
CCCCCCCCCCCO	green
CCCCCCCCCCCO	lemon
CCCCCCCCCCCO	lime
CCCCCCCCCCCO	sweet
CCCCCCCCCCCO	wax
CCCCCCCCCCCO	rose
CCCCCCCCCCCO	soapy
CCCCCCCCCCCO	floral
CCCCCCCCCCCO	citrus
CCCCCCCCCCCO	fresh
CCCCCCCCCCCO	laundered
CCCCCCCCCCCO	cloth
CCCCCCCCCCCOC(=O)C	oily
CCCCCCCCCCCOC(=O)C	wax
CCCCCCCCCCCOC(=O)C	clean
CCCCCCCCCCCOC(=O)CCC	fruity
CCCCCCCCCCCOC(=O)CCC	wax
CCCCCCCCCCO	orange
CCCCCCCCCCO	fatty
CCCCCCCCCCO	wax
CCCCCCCCCCO	sweet
CCCCCCCCCCO	fruity
CCCCCCCCCCO	rose
CCCCCCCCCCO	clean
CCCCCCCCCCO	watery
CCCCCCCCCCO	floral
CCCCCCCCCCO	oily
CCCCCCCCCCOC	sweet
CCCCCCCCCCOC	clean
CCCCCCCCCCOC	fresh
CCCCCCCCCCOC	marine
CCCCCCCCCCOC	laundered
CCCCCCCCCCOC	cloth
CCCCCCCCCCOC(=O)C	pineapple
CCCCCCCCCCOC(=O)C	rose
CCCCCCCCCCOC(=O)C	orange
CCCCCCCCCCOC(=O)C	oily
CCCCCCCCCCOC(=O)C	wax
CCCCCCCCCCOC(=O)C	sweet
CCCCCCCCCCOC(=O)C	creamy
CCCCCCCCCCOC(=O)C	citrus
CCCCCCCCCCOC(=O)C	soapy
CCCCCCCCCCOC(=O)C	clean
CCCCCCCCCCOC(=O)C	fresh
CCCCCCCCCCOC(=O)C	laundered
CCCCCCCCCCOC(=O)C	cloth
CCCCCCCCCCOC(=O)C1=CC=CC=C1N	floral
CCCCCCCCCCOC(=O)C1=CC=CC=C1N	grape
CCCCCCCCCCOC(=O)C1=CC=CC=C1N	neroli
CCCCCCCCCCOC(=O)CC	fruity
CCCCCCCCCCOC(=O)CC	ethereal
CCCCCCCCCCOC(=O)CC	winey
CCCCCCCCCCOC(=O)CC	fatty
CCCCCCCCCCOC(=O)CC	cognac
CCCCCCCCCCOC(=O)CC	rummy
CCCCCCCCCCOC(=O)CCC	sweet
CCCCCCCCCCOC(=O)CCC	fruity
CCCCCCCCCCOC(=O)CCC	rose
CCCCCCCCCCOC(=O)CCC	fatty
CCCCCCCCCCOC(=O)CCC	wax
CCCCCCCCCCOC(=O)CCC	citrus
CCCCCCCCCCOC=C	wax
CCCCCCCCCCOC=C	rose
CCCCCCCCCCOC=C	laundered
CCCCCCCCCCOC=C	cloth
CCCCCCCCCCOC=C	powdery
CCCCCCCCCCOC=C	clean
CCCCCCCCCCOC=C	fresh
CCCCCCCCCCOC=O	honeysuckle
CCCCCCCCCCOC=O	floral
CCCCCCCCCCOC=O	orange
CCCCCCCCCCOC=O	blossom
CCCCCCCCCCOCC=O	fatty
CCCCCCCCCCOCC=O	rose
CCCCCCCCCCOCC=O	wax
CCCCCCCCCO	fresh
CCCCCCCCCO	clean
CCCCCCCCCO	floral
CCCCCCCCCO	dusty
CCCCCCCCCO	wet
CCCCCCCCCO	citrus
CCCCCCCCCO	rose
CCCCCCCCCO	fatty
CCCCCCCCCO	green
CCCCCCCCCO	orange
CCCCCCCCCO	oily
CCCCCCCCCO	fruity
CCCCCCCCCO	citronella
CCCCCCCCCOC(=O)C	gardenia
CCCCCCCCCOC(=O)C	fruity
CCCCCCCCCOC(=O)C	soapy
CCCCCCCCCOC(=O)C	sweet
CCCCCCCCCOC(=O)C	wax
CCCCCCCCCOC(=O)C	green
CCCCCCCCCOC(=O)C	tropical
CCCCCCCCCOC(=O)C	fruit
CCCCCCCCCOC(=O)C	clean
CCCCCCCCCOC(=O)C1=CC=CC=C1	myrrh
CCCCCCCCCOC(=O)C1=CC=CC=C1	sweet
CCCCCCCCCOC(=O)C1=CC=CC=C1	orange
CCCCCCCCCOC(=O)C1=CC=CC=C1	wintergreen
CCCCCCCCCOC(=O)C1=CC=CC=C1	minty
CCCCCCCCCOC(=O)C1=CC=CC=C1	balsamic
CCCCCCCCCOC(=O)C1=CC=CC=C1N	citrus
CCCCCCCCCOC(=O)C1=CC=CC=C1N	sweet
CCCCCCCCCOC(=O)C1=CC=CC=C1N	orange
CCCCCCCCCOC(=O)C1=CC=CC=C1N	mandarin
CCCCCCCCCOC(=O)CC(C)C	fruity
CCCCCCCCCOC(=O)CC(C)C	apple
CCCCCCCCCOC(=O)CC(C)C	hazelnut
CCCCCCCCCOC(=O)CC(C)C	citrus
CCCCCCCCCOC(=O)CCCCCC	floral
CCCCCCCCCOC(=O)CCCCCC	orange
CCCCCCCCCOC(=O)CCCCCC	herbaceous
CCCCCCCCCOC(=O)CCCCCC	cognac
CCCCCCCCCOC(=O)CCCCCCC	sweet
CCCCCCCCCOC(=O)CCCCCCC	rose
CCCCCCCCCOC(=O)CCCCCCC	mushroom
CCCCCCCCCOC(=O)CCCCCCC	floral
CCCCCCCCCOC(=O)CCCCCCC	cognac
CCCCCCCCCOC(=O)CCCCCCCC	floral
CCCCCCCCCOC(=O)CCCCCCCC	orange
CCCCCCCCCOC(=O)CCCCCCCC	rose
CCCCCCCCCOC(=O)CCCCCCCC	fruity
CCCCCCCCCOC(=O)CCCCCCCC	oily
CCCCCCCCCOC(=O)CCCCCCCC	aldehydic
CCCCCCCCCS	bad
CCCCCCCCCS	characteristic
CCCCCCCCO	fatty
CCCCCCCCO	woody
CCCCCCCCO	citrus
CCCCCCCCO	wax
CCCCCCCCO	chemical
CCCCCCCCO	metallic
CCCCCCCCO	burnt
CCCCCCCCO	mossy
CCCCCCCCO	nutty
CCCCCCCCO	mushroom
CCCCCCCCO	green
CCCCCCCCO	orange
CCCCCCCCO	aldehydic
CCCCCCCCO	rose
CCCCCCCCO	floral
CCCCCCCCO	sweet
CCCCCCCCO	coconut
CCCCCCCCO	penetrating
CCCCCCCCO	aromatic
CCCCCCCCOC(=O)C	jasmine
CCCCCCCCOC(=O)C	melon
CCCCCCCCOC(=O)C	fruity
CCCCCCCCOC(=O)C	herbaceous
CCCCCCCCOC(=O)C	green
CCCCCCCCOC(=O)C	earthy
CCCCCCCCOC(=O)C	mushroom
CCCCCCCCOC(=O)C	wax
CCCCCCCCOC(=O)C	floral
CCCCCCCCOC(=O)C	apple
CCCCCCCCOC(=O)C(C)C	creamy
CCCCCCCCOC(=O)C(C)C	green
CCCCCCCCOC(=O)C(C)C	woody
CCCCCCCCOC(=O)C(C)C	earthy
CCCCCCCCOC(=O)C(C)C	oily
CCCCCCCCOC(=O)C(C)C	wax
CCCCCCCCOC(=O)C(C)C	soapy
CCCCCCCCOC(=O)C(C)C	fruity
CCCCCCCCOC(=O)C(C)C	clean
CCCCCCCCOC(=O)C(C)C	aldehydic
CCCCCCCCOC(=O)C(C)CC	wax
CCCCCCCCOC(=O)C(C)CC	fruity
CCCCCCCCOC(=O)C(C)CC	green
CCCCCCCCOC(=O)C(C)CC	musty
CCCCCCCCOC(=O)C(C)CC	lactonic
CCCCCCCCOC(=O)C=CC	fruity
CCCCCCCCOC(=O)C=CC	hay
CCCCCCCCOC(=O)C=CC	winey
CCCCCCCCOC(=O)C=CC	mushroom
CCCCCCCCOC(=O)C=CC	chemical
CCCCCCCCOC(=O)C=CC1=CC=CC=C1	balsamic
CCCCCCCCOC(=O)C=CC1=CC=CC=C1	cinnamyl
CCCCCCCCOC(=O)C=CC1=CC=CC=C1	opoponax
CCCCCCCCOC(=O)C1=CC=CC=C1	fruity
CCCCCCCCOC(=O)C1=CC=CC=C1	balsamic
CCCCCCCCOC(=O)C1=CC=CO1	oily
CCCCCCCCOC(=O)C1=CC=CO1	wax
CCCCCCCCOC(=O)C1=CC=CO1	earthy
CCCCCCCCOC(=O)C1=CC=CO1	mushroom
CCCCCCCCOC(=O)C1=CC=CO1	creamy
CCCCCCCCOC(=O)C1=CC=CO1	tallow
CCCCCCCCOC(=O)CC	sweet
CCCCCCCCOC(=O)CC	fruity
CCCCCCCCOC(=O)CC	mushroom
CCCCCCCCOC(=O)CC	floral
CCCCCCCCOC(=O)CC	raspberry
CCCCCCCCOC(=O)CC	green
CCCCCCCCOC(=O)CC	jammy
CCCCCCCCOC(=O)CC	wax
CCCCCCCCOC(=O)CC	woody
CCCCCCCCOC(=O)CC(=O)OCCCCCCCC	fatty
CCCCCCCCOC(=O)CC(C)C	honey
CCCCCCCCOC(=O)CC(C)C	rose
CCCCCCCCOC(=O)CC(C)C	warm
CCCCCCCCOC(=O)CC(C)C	floral
CCCCCCCCOC(=O)CC(C)C	apple
CCCCCCCCOC(=O)CC(C)C	pineapple
CCCCCCCCOC(=O)CC1=CC=CC=C1	orange
CCCCCCCCOC(=O)CC1=CC=CC=C1	basil
CCCCCCCCOC(=O)CC1=CC=CC=C1	bois
CCCCCCCCOC(=O)CC1=CC=CC=C1	de
CCCCCCCCOC(=O)CC1=CC=CC=C1	rose
CCCCCCCCOC(=O)CC1=CC=CC=C1	earthy
CCCCCCCCOC(=O)CC1=CC=CC=C1	honey
CCCCCCCCOC(=O)CC1=CC=CC=C1	rooty
CCCCCCCCOC(=O)CC1=CC=CC=C1	rose
CCCCCCCCOC(=O)CCC	green
CCCCCCCCOC(=O)CCC	musty
CCCCCCCCOC(=O)CCC	orange
CCCCCCCCOC(=O)CCC	citrus
CCCCCCCCOC(=O)CCC	fruity
CCCCCCCCOC(=O)CCC	wax
CCCCCCCCOC(=O)CCC	oily
CCCCCCCCOC(=O)CCC	earthy
CCCCCCCCOC(=O)CCC	creamy
CCCCCCCCOC(=O)CCC	jasmine
CCCCCCCCOC(=O)CCC	fresh
CCCCCCCCOC(=O)CCC	natural
CCCCCCCCOC(=O)CCC	sweet
CCCCCCCCOC(=O)CCCCCC	honey
CCCCCCCCOC(=O)CCCCCC	fruity
CCCCCCCCOC(=O)CCCCCC	fatty
CCCCCCCCOC(=O)CCCCCCC	coconut
CCCCCCCCOC(=O)CCCCCCC	oily
CCCCCCCCOC(=O)CCCCCCC	fruity
CCCCCCCCOC(=O)CCCCCCC	sweet
CCCCCCCCOC=O	orange
CCCCCCCCOC=O	fruity
CCCCCCCCOC=O	rose
CCCCCCCCOC=O	wax
CCCCCCCCOC=O	cucumber
CCCCCCCCOCC=O	green
CCCCCCCCOCC=O	floral
CCCCCCCCOCC=O	sweet
CCCCCCCCS	characteristic
CCCCCCCCS	mild
CCCCCCCCS	sulfurous
CCCCCCCCSC	earthy
CCCCCCCCSC	baked
CCCCCCCCSC	potato
CCCCCCCCSC	roasted
CCCCCCCCSC	peanut
CCCCCCCCSC	roasted
CCCCCCCCSC	baked
CCCCCCCO	apple
CCCCCCCO	apricot
CCCCCCCO	coconut
CCCCCCCO	green
CCCCCCCO	chemical
CCCCCCCO	meaty
CCCCCCCO	musty
CCCCCCCO	oily
CCCCCCCO	nutty
CCCCCCCO	citrus
CCCCCCCO	woody
CCCCCCCO	strawberry
CCCCCCCO	vanilla
CCCCCCCO	winey
CCCCCCCO	leafy
CCCCCCCO	violet
CCCCCCCO	herbaceous
CCCCCCCO	sweet
CCCCCCCO	peony
CCCCCCCO	pungent
CCCCCCCO	vegetable
CCCCCCCO	fruity
CCCCCCCO	banana
CCCCCCCO	aromatic
CCCCCCCO	fatty
CCCCCCCO	violet
CCCCCCCO	leaf
CCCCCCCOC(=O)C	apricot
CCCCCCCOC(=O)C	oily
CCCCCCCOC(=O)C	citrus
CCCCCCCOC(=O)C	woody
CCCCCCCOC(=O)C	pear
CCCCCCCOC(=O)C	fresh
CCCCCCCOC(=O)C	green
CCCCCCCOC(=O)C	rummy
CCCCCCCOC(=O)C	fruity
CCCCCCCOC(=O)C	ripe
CCCCCCCOC(=O)C	wax
CCCCCCCOC(=O)C	fatty
CCCCCCCOC(=O)C	aldehydic
CCCCCCCOC(=O)C	winey
CCCCCCCOC(=O)C(C)C	sweet
CCCCCCCOC(=O)C(C)C	green
CCCCCCCOC(=O)C(C)C	fruity
CCCCCCCOC(=O)C(C)C	floral
CCCCCCCOC(=O)C(C)C	apple
CCCCCCCOC(=O)C(C)C	cherry
CCCCCCCOC(=O)C(C)C	apricot
CCCCCCCOC(=O)C(C)C	warm
CCCCCCCOC(=O)C(C)C	estery
CCCCCCCOC(=O)C(C)C	pineapple
CCCCCCCOC(=O)C(C)C	peach
CCCCCCCOC(=O)C(C)C	tropical
CCCCCCCOC(=O)C(C)C	herbaceous
CCCCCCCOC(=O)C(C)CC	fruity
CCCCCCCOC(=O)C(C)CC	apple
CCCCCCCOC(=O)C=CC1=CC=CC=C1	green
CCCCCCCOC(=O)C=CC1=CC=CC=C1	leafy
CCCCCCCOC(=O)C=CC1=CC=CC=C1	hyacinth
CCCCCCCOC(=O)C1=CC=CC=C1	green
CCCCCCCOC(=O)C1=CC=CC=C1	leafy
CCCCCCCOC(=O)C1=CC=CC=C1	metallic
CCCCCCCOC(=O)C1=CC=CC=C1	herbaceous
CCCCCCCOC(=O)C1=CC=CC=C1	sage
CCCCCCCOC(=O)C1=CC=CC=C1	balsamic
CCCCCCCOC(=O)CC	floral
CCCCCCCOC(=O)CC	rose
CCCCCCCOC(=O)CC	apricot
CCCCCCCOC(=O)CC(C)C	fruity
CCCCCCCOC(=O)CC(C)C	woody
CCCCCCCOC(=O)CC(C)C	animal
CCCCCCCOC(=O)CC1=CC=CC=C1	lemongrass
CCCCCCCOC(=O)CC1=CC=CC=C1	honey
CCCCCCCOC(=O)CC1=CC=CC=C1	citrus
CCCCCCCOC(=O)CC1=CC=CC=C1	sweet
CCCCCCCOC(=O)CC1=CC=CC=C1	verbena
CCCCCCCOC(=O)CC1=CC=CC=C1	foliage
CCCCCCCOC(=O)CCC	green
CCCCCCCOC(=O)CCC	sweet
CCCCCCCOC(=O)CCC	fruity
CCCCCCCOC(=O)CCC	tropical
CCCCCCCOC(=O)CCC	chamomile
CCCCCCCOC(=O)CCC	green
CCCCCCCOC(=O)CCC	tea
CCCCCCCOC(=O)CCC	floral
CCCCCCCOC(=O)CCC	clean
CCCCCCCOC(=O)CCC	hay
CCCCCCCOC(=O)CCCC	fruity
CCCCCCCOC(=O)CCCC	apple
CCCCCCCOC(=O)CCCCC	green
CCCCCCCOC(=O)CCCCC	leafy
CCCCCCCOC(=O)CCCCC	sappy
CCCCCCCOC(=O)CCCCCC	grassy
CCCCCCCOC(=O)CCCCCC	green
CCCCCCCOC(=O)CCCCCC	fruity
CCCCCCCOC=O	apple
CCCCCCCOC=O	fatty
CCCCCCCOC=O	plum
CCCCCCCOC=O	green
CCCCCCCOC=O	wax
CCCCCCCOC=O	floral
CCCCCCCOC=O	herbaceous
CCCCCCCOC=O	cucumber
CCCCCCCOC=O	vegetable
CCCCCCCOC=O	fruity
CCCCCCCOCC(=O)CO	earthy
CCCCCCCOCC(=O)CO	fungal
CCCCCCCOCC(=O)CO	green
CCCCCCCOCC(=O)CO	oily
CCCCCCCOCC(=O)CO	sweet
CCCCCCCOP(=S)(OCCCCCCC)[S-].CCCCCCCOP(=S)(OCCCCCCC)[S-].[Zn+2]	spicy
CCCCCCCOP(=S)(OCCCCCCC)[S-].CCCCCCCOP(=S)(OCCCCCCC)[S-].[Zn+2]	warm
CCCCCCCOP(=S)(OCCCCCCC)[S-].CCCCCCCOP(=S)(OCCCCCCC)[S-].[Zn+2]	citrus
CCCCCCCOP(=S)(OCCCCCCC)[S-].CCCCCCCOP(=S)(OCCCCCCC)[S-].[Zn+2]	terpenic
CCCCCCCOP(=S)(OCCCCCCC)[S-].CCCCCCCOP(=S)(OCCCCCCC)[S-].[Zn+2]	nutmeg
CCCCCCCOP(=S)(OCCCCCCC)[S-].CCCCCCCOP(=S)(OCCCCCCC)[S-].[Zn+2]	pine
CCCCCCCOP(=S)(OCCCCCCC)[S-].CCCCCCCOP(=S)(OCCCCCCC)[S-].[Zn+2]	earthy
CCCCCCCS	sulfurous
CCCCCCCS	onion
CCCCCCCS	unpleasant
CCCCCCN	ammonical
CCCCCCN	musty
CCCCCCN	fishy
CCCCCCN=C=S	green
CCCCCCN=C=S	pungent
CCCCCCN=C=S	horseradish
CCCCCCN=C=S	watercress
CCCCCCO	green
CCCCCCO	herbaceous
CCCCCCO	woody
CCCCCCO	sweet
CCCCCCO	resinous
CCCCCCO	floral
CCCCCCO	ethereal
CCCCCCO	fusel
CCCCCCO	oily
CCCCCCO	fruity
CCCCCCO	alcoholic
CCCCCCO	musty
CCCCCCO	pungent
CCCCCCO	pleasant
CCCCCCOC	sweet
CCCCCCOC	paint
CCCCCCOC	herbaceous
CCCCCCOC	lavender
CCCCCCOC	fruity
CCCCCCOC(=O)C	apple
CCCCCCOC(=O)C	banana
CCCCCCOC(=O)C	cherry
CCCCCCOC(=O)C	floral
CCCCCCOC(=O)C	pear
CCCCCCOC(=O)C	sweet
CCCCCCOC(=O)C	herbaceous
CCCCCCOC(=O)C	fruity
CCCCCCOC(=O)C	green
CCCCCCOC(=O)C	fatty
CCCCCCOC(=O)C	fresh
CCCCCCOC(=O)C	estery
CCCCCCOC(=O)C(=CC)C	fresh
CCCCCCOC(=O)C(=CC)C	green
CCCCCCOC(=O)C(=CC)C	oily
CCCCCCOC(=O)C(=CC)C	herbaceous
CCCCCCOC(=O)C(=CC)C	fruity
CCCCCCOC(=O)C(=CC)C	natural
CCCCCCOC(=O)C(=CC)C	green
CCCCCCOC(=O)C(=CC)C	floral
CCCCCCOC(=O)C(=CC)C	gardenia
CCCCCCOC(=O)C(=CC)C	jasmine
CCCCCCOC(=O)C(C)(C)C	sweet
CCCCCCOC(=O)C(C)(C)C	floral
CCCCCCOC(=O)C(C)(C)C	fatty
CCCCCCOC(=O)C(C)(C)C	musty
CCCCCCOC(=O)C(C)(C)C	green
CCCCCCOC(=O)C(C)(C)C	fruity
CCCCCCOC(=O)C(C)(C)C	woody
CCCCCCOC(=O)C(C)C	grape
CCCCCCOC(=O)C(C)C	winey
CCCCCCOC(=O)C(C)C	sweet
CCCCCCOC(=O)C(C)C	green
CCCCCCOC(=O)C(C)C	apple
CCCCCCOC(=O)C(C)C	pear
CCCCCCOC(=O)C(C)C	berry
CCCCCCOC(=O)C(C)C	fruity
CCCCCCOC(=O)C(C)C	ripe
CCCCCCOC(=O)C(C)C	berry
CCCCCCOC(=O)C(C)C	peach
CCCCCCOC(=O)C(C)C	ripe
CCCCCCOC(=O)C(C)C=CC	fruity
CCCCCCOC(=O)C(C)C=CC	tropical
CCCCCCOC(=O)C(C)C=CC	sweet
CCCCCCOC(=O)C(C)C=CC	wax
CCCCCCOC(=O)C(C)C=CC	spicy
CCCCCCOC(=O)C(C)C=CC	guaiacwood
CCCCCCOC(=O)C(C)C=CC	green
CCCCCCOC(=O)C(C)C=CC	cantaloupe
CCCCCCOC(=O)C(C)C=CC	rindy
CCCCCCOC(=O)C(C)CC	green
CCCCCCOC(=O)C(C)CC	fruity
CCCCCCOC(=O)C(C)CC	strawberry
CCCCCCOC(=O)C(C)CC	wax
CCCCCCOC(=O)C(C)CC	apple
CCCCCCOC(=O)C(C)CC	spicy
CCCCCCOC(=O)C(C)CC	tropical
CCCCCCOC(=O)C(C)CC	banana
CCCCCCOC(=O)C(C)CC	woody
CCCCCCOC(=O)C(C)O	sweet
CCCCCCOC(=O)C(C)O	floral
CCCCCCOC(=O)C(C)O	green
CCCCCCOC(=O)C(C)O	fruity
CCCCCCOC(=O)C=CC	pineapple
CCCCCCOC(=O)C=CC	fruity
CCCCCCOC(=O)C=CC	sweet
CCCCCCOC(=O)C=CC	caramel
CCCCCCOC(=O)C=CC	green
CCCCCCOC(=O)C=CC	walnut
CCCCCCOC(=O)C=CC	oily
CCCCCCOC(=O)C=CC	radish
CCCCCCOC(=O)C=CC	apple
CCCCCCOC(=O)C=CC	pear
CCCCCCOC(=O)C=CC	vegetable
CCCCCCOC(=O)C=CC	celery
CCCCCCOC(=O)C=CC	tropical
CCCCCCOC(=O)C=CC(=O)OCCCCCC	herbaceous
CCCCCCOC(=O)C=CC(=O)OCCCCCC	fresh
CCCCCCOC(=O)C=CC(=O)OCCCCCC	floral
CCCCCCOC(=O)C=CC(=O)OCCCCCC	green
CCCCCCOC(=O)C=CC(=O)OCCCCCC	magnolia
CCCCCCOC(=O)C=CC(=O)OCCCCCC	plastic
CCCCCCOC(=O)C=CC(=O)OCCCCCC	cortex
CCCCCCOC(=O)C=CC1=CC=CC=C1	cypress
CCCCCCOC(=O)C=CC1=CC=CC=C1	cumin
CCCCCCOC(=O)C=CC1=CC=CC=C1	fruity
CCCCCCOC(=O)C=CC1=CC=CC=C1	balsamic
CCCCCCOC(=O)C=CCCC	fruity
CCCCCCOC(=O)C=CCCC	green
CCCCCCOC(=O)C=CCCC	fatty
CCCCCCOC(=O)C1=CC=CC=C1	balsamic
CCCCCCOC(=O)C1=CC=CC=C1	green
CCCCCCOC(=O)C1=CC=CC=C1	woody
CCCCCCOC(=O)C1=CC=CC=C1	fresh
CCCCCCOC(=O)C1=CC=CC=C1	sappy
CCCCCCOC(=O)C1=CC=CC=C1	clean
CCCCCCOC(=O)C1=CC=CC=C1O	green
CCCCCCOC(=O)C1=CC=CC=C1O	orchid
CCCCCCOC(=O)C1=CC=CC=C1O	herbaceous
CCCCCCOC(=O)C1=CC=CC=C1O	fresh
CCCCCCOC(=O)C1=CC=CO1	floral
CCCCCCOC(=O)C1=CC=CO1	wax
CCCCCCOC(=O)C1=CC=CO1	green
CCCCCCOC(=O)C1=CC=CO1	sweet
CCCCCCOC(=O)C1=CC=CO1	pear
CCCCCCOC(=O)C1=CC=CO1	apple
CCCCCCOC(=O)CC	apple
CCCCCCOC(=O)CC	apricot
CCCCCCOC(=O)CC	cheese
CCCCCCOC(=O)CC	creamy
